"Name";"Artikelnummer";"QR-/Barcode";"Kategorie";"Unterkategorie";"Einheit";"Durchmesser";"Laenge";"Bestand";"Mindestbestand";"Lagerort";"Lieferant";"Notiz";"Listenpreis";"Einkaufspreis";"Rabatt"
"Terrassenschrauben 4-5mm T-Kopf, Torx, Edelstahl gehärtet, CE";"70111-4560";"70111-4560";"Befestigungsmittel";"Terrassenschrauben";"100 Stk";"4,5";"60";"0";"0";"";"Holzbau-Shop";"";"17,81";"5,34";"70,0"
"Terrassenschrauben 4-5mm T-Kopf, Torx, Edelstahl gehärtet, CE";"70111-4570";"70111-4570";"Befestigungsmittel";"Terrassenschrauben";"100 Stk";"4,5";"70";"0";"0";"";"Holzbau-Shop";"";"20,03";"6,01";"70,0"
"Terrassenschrauben 4-5mm T-Kopf, Torx, Edelstahl gehärtet, CE";"70111-4580";"70111-4580";"Befestigungsmittel";"Terrassenschrauben";"100 Stk";"4,5";"80";"0";"0";"";"Holzbau-Shop";"";"22,26";"6,68";"70,0"
"Terrassenschrauben 4-5mm T-Kopf, Torx, Edelstahl gehärtet, CE";"70111-50100";"70111-50100";"Befestigungsmittel";"Terrassenschrauben";"100 Stk";"5";"100";"0";"0";"";"Holzbau-Shop";"";"37,84";"11,35";"70,0"
"Terrassenschrauben 4-5mm T-Kopf, Torx, Edelstahl gehärtet, CE";"70111-5050";"70111-5050";"Befestigungsmittel";"Terrassenschrauben";"100 Stk";"5";"50";"0";"0";"";"Holzbau-Shop";"";"20,03";"6,01";"70,0"
"Terrassenschrauben 4-5mm T-Kopf, Torx, Edelstahl gehärtet, CE";"70111-5060";"70111-5060";"Befestigungsmittel";"Terrassenschrauben";"100 Stk";"5";"60";"0";"0";"";"Holzbau-Shop";"";"22,26";"6,68";"70,0"
"Terrassenschrauben 4-5mm T-Kopf, Torx, Edelstahl gehärtet, CE";"70111-5070";"70111-5070";"Befestigungsmittel";"Terrassenschrauben";"100 Stk";"5";"70";"0";"0";"";"Holzbau-Shop";"";"24,49";"7,35";"70,0"
"Terrassenschrauben 4-5mm T-Kopf, Torx, Edelstahl gehärtet, CE";"70111-5080";"70111-5080";"Befestigungsmittel";"Terrassenschrauben";"100 Stk";"5";"80";"0";"0";"";"Holzbau-Shop";"";"27,84";"8,35";"70,0"
"Terrassenschrauben 4-5mm T-Kopf, Torx, Edelstahl gehärtet, CE";"70111-5090";"70111-5090";"Befestigungsmittel";"Terrassenschrauben";"100 Stk";"5";"90";"0";"0";"";"Holzbau-Shop";"";"33,39";"10,02";"70,0"
"Terrassenschrauben 4-5mm T-Kopf, Torx, Edelstahl gehärtet, CE";"70111-60100";"70111-60100";"Befestigungsmittel";"Terrassenschrauben";"100 Stk";"6";"100";"0";"0";"";"Holzbau-Shop";"";"62,54";"18,76";"70,0"
"Terrassenschrauben 4-5mm T-Kopf, Torx, Edelstahl gehärtet, CE";"70111-60120";"70111-60120";"Befestigungsmittel";"Terrassenschrauben";"100 Stk";"6";"120";"0";"0";"";"Holzbau-Shop";"";"73,14";"21,94";"70,0"
"Terrassenschrauben 4-5mm T-Kopf, Torx, Edelstahl gehärtet, CE";"70111-60140";"70111-60140";"Befestigungsmittel";"Terrassenschrauben";"100 Stk";"6";"140";"0";"0";"";"Holzbau-Shop";"";"83,74";"25,12";"70,0"
"Terrassenschrauben 4-5mm T-Kopf, Torx, Edelstahl gehärtet, CE";"70111-6060";"70111-6060";"Befestigungsmittel";"Terrassenschrauben";"100 Stk";"6";"60";"0";"0";"";"Holzbau-Shop";"";"37,10";"11,13";"70,0"
"Terrassenschrauben 4-5mm T-Kopf, Torx, Edelstahl gehärtet, CE";"70111-6080";"70111-6080";"Befestigungsmittel";"Terrassenschrauben";"100 Stk";"6";"80";"0";"0";"";"Holzbau-Shop";"";"47,70";"14,31";"70,0"
"Terra X - Distanzprofil 7 lfm, 15 x 7 mm";"50001";"50001";"Befestigungsmittel";"Sonstiges";"Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"20,03";"8,01";"60,0"
"WIFIX Pfostenverbinder";"60950";"60950";"Befestigungsmittel";"Verbinder / Winkel";"Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"101,76";"40,70";"60,0"
"Senkspanbohrschrauben Torx, Edelstahl A2";"70007-4540";"70007-4540";"Befestigungsmittel";"Sonstiges";"100 Stk";"4,5";"40";"0";"0";"";"Holzbau-Shop";"";"12,59";"5,04";"60,0"
"Senkspanbohrschrauben Torx, Edelstahl A2";"70007-4545";"70007-4545";"Befestigungsmittel";"Sonstiges";"100 Stk";"4,5";"45";"0";"0";"";"Holzbau-Shop";"";"13,83";"5,53";"60,0"
"Senkspanbohrschrauben Torx, Edelstahl A2";"70007-4550";"70007-4550";"Befestigungsmittel";"Sonstiges";"100 Stk";"4,5";"50";"0";"0";"";"Holzbau-Shop";"";"15,74";"6,30";"60,0"
"Senkspanbohrschrauben Torx, Edelstahl A2";"70007-4560";"70007-4560";"Befestigungsmittel";"Sonstiges";"100 Stk";"4,5";"60";"0";"0";"";"Holzbau-Shop";"";"17,62";"7,05";"60,0"
"Senkspanbohrschrauben Torx, Edelstahl A2";"70007-4570";"70007-4570";"Befestigungsmittel";"Sonstiges";"100 Stk";"4,5";"70";"0";"0";"";"Holzbau-Shop";"";"20,14";"8,06";"60,0"
"Senkspanbohrschrauben Torx, Edelstahl A2";"70007-5050";"70007-5050";"Befestigungsmittel";"Sonstiges";"100 Stk";"5";"50";"0";"0";"";"Holzbau-Shop";"";"18,89";"7,56";"60,0"
"Senkspanbohrschrauben Torx, Edelstahl A2";"70007-5060";"70007-5060";"Befestigungsmittel";"Sonstiges";"100 Stk";"5";"60";"0";"0";"";"Holzbau-Shop";"";"20,78";"8,31";"60,0"
"Senkspanbohrschrauben Torx, Edelstahl A2";"70007-5070";"70007-5070";"Befestigungsmittel";"Sonstiges";"100 Stk";"5";"70";"0";"0";"";"Holzbau-Shop";"";"23,29";"9,32";"60,0"
"Senkspanbohrschrauben Torx, Edelstahl A2";"70007-5080";"70007-5080";"Befestigungsmittel";"Sonstiges";"100 Stk";"5";"80";"0";"0";"";"Holzbau-Shop";"";"28,33";"11,33";"60,0"
"Senkspanbohrschrauben Torx, Edelstahl A2";"70007-60100";"70007-60100";"Befestigungsmittel";"Sonstiges";"100 Stk";"6";"100";"0";"0";"";"Holzbau-Shop";"";"61,48";"24,59";"60,0"
"Senkspanbohrschrauben Torx, Edelstahl A2";"70007-60120";"70007-60120";"Befestigungsmittel";"Sonstiges";"100 Stk";"6";"120";"0";"0";"";"Holzbau-Shop";"";"73,14";"29,26";"60,0"
"Senkspanbohrschrauben Torx, Edelstahl A2";"70007-60140";"70007-60140";"Befestigungsmittel";"Sonstiges";"100 Stk";"6";"140";"0";"0";"";"Holzbau-Shop";"";"121,90";"48,76";"60,0"
"Senkspanbohrschrauben Torx, Edelstahl A2";"70007-60160";"70007-60160";"Befestigungsmittel";"Sonstiges";"100 Stk";"6";"160";"0";"0";"";"Holzbau-Shop";"";"147,34";"58,94";"60,0"
"Senkspanbohrschrauben Torx, Edelstahl A2";"70007-60180";"70007-60180";"Befestigungsmittel";"Sonstiges";"100 Stk";"6";"180";"0";"0";"";"Holzbau-Shop";"";"190,80";"76,32";"60,0"
"Dielenschraube Wimmer Edelstahl A2 TX";"70070-3240";"70070-3240";"Befestigungsmittel";"Sonstiges";"100 Stk";"3,2";"40";"0";"0";"";"Holzbau-Shop";"";"14,73";"5,89";"60,0"
"Dielenschraube Wimmer Edelstahl A2 TX";"70070-3250";"70070-3250";"Befestigungsmittel";"Sonstiges";"100 Stk";"3,2";"50";"0";"0";"";"Holzbau-Shop";"";"17,01";"6,80";"60,0"
"Dielenschraube Wimmer Edelstahl A2 TX";"70070-5050";"70070-5050";"Befestigungsmittel";"Sonstiges";"100 Stk";"5";"50";"0";"0";"";"Holzbau-Shop";"";"10,49";"4,20";"60,0"
"Flügelbohrschrauben Bi-Metall Edelstahl A2";"70095-A2-4845";"70095-A2-4845";"Befestigungsmittel";"Sonstiges";"100 Stk";"4,8";"45";"0";"0";"";"Holzbau-Shop";"";"73,72";"29,49";"60,0"
"Flügelbohrschrauben Bi-Metall Edelstahl A2";"70095-A2-4850";"70095-A2-4850";"Befestigungsmittel";"Sonstiges";"100 Stk";"4,8";"50";"0";"0";"";"Holzbau-Shop";"";"79,39";"31,76";"60,0"
"Flügelbohrschrauben Bi-Metall Edelstahl A2";"70095-A2-5565";"70095-A2-5565";"Befestigungsmittel";"Sonstiges";"100 Stk";"5,5";"65";"0";"0";"";"Holzbau-Shop";"";"102,08";"40,83";"60,0"
"Tellerkopf-Holzbauschrauben Edelstahl mit Schneidkerbe";"74000-A2-80100";"74000-A2-80100";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"8";"100";"0";"0";"";"Holzbau-Shop";"";"79,50";"31,80";"60,0"
"Tellerkopf-Holzbauschrauben Edelstahl mit Schneidkerbe";"74000-A2-80120";"74000-A2-80120";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"8";"120";"0";"0";"";"Holzbau-Shop";"";"90,10";"36,04";"60,0"
"Tellerkopf-Holzbauschrauben Edelstahl mit Schneidkerbe";"74000-A2-8050";"74000-A2-8050";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"8";"50";"0";"0";"";"Holzbau-Shop";"";"53,00";"21,20";"60,0"
"Tellerkopfschraube für Dämmplatten Edelstahl A2 TX";"75000-A2-6040";"75000-A2-6040";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"6";"40";"0";"0";"";"Holzbau-Shop";"";"42,40";"16,96";"60,0"
"Tellerkopfschraube für Dämmplatten Edelstahl A2 TX";"75000-A2-6060";"75000-A2-6060";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"6";"60";"0";"0";"";"Holzbau-Shop";"";"47,70";"19,08";"60,0"
"Tellerkopfschraube für Dämmplatten Edelstahl A2 TX";"75000-A2-6080";"75000-A2-6080";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"6";"80";"0";"0";"";"Holzbau-Shop";"";"68,90";"27,56";"60,0"
"Justierschraube - Distanzschraube";"70066-60100";"70066-60100";"Befestigungsmittel";"Sonstiges";"100 Stk";"6";"100";"0";"0";"";"Holzbau-Shop";"";"14,42";"5,77";"60,0"
"Justierschraube - Distanzschraube";"70066-60120";"70066-60120";"Befestigungsmittel";"Sonstiges";"100 Stk";"6";"120";"0";"0";"";"Holzbau-Shop";"";"18,66";"7,46";"60,0"
"Justierschraube - Distanzschraube";"70066-60145";"70066-60145";"Befestigungsmittel";"Sonstiges";"100 Stk";"6";"145";"0";"0";"";"Holzbau-Shop";"";"24,59";"9,84";"60,0"
"Justierschraube - Distanzschraube";"70066-6080";"70066-6080";"Befestigungsmittel";"Sonstiges";"100 Stk";"6";"80";"0";"0";"";"Holzbau-Shop";"";"12,72";"5,09";"60,0"
"Bauschrauben mit Mutter DIN 601 8.8 galvanisch verzinkt6130645";"70060-160200";"70060-160200";"Befestigungsmittel";"Sonstiges";"100 Stk";"16";"200";"0";"0";"";"Holzbau-Shop";"";"658,00";"263,20";"60,0"
"Bauschrauben mit Mutter DIN 601 8.8 galvanisch verzinkt6130645";"70060-160220";"70060-160220";"Befestigungsmittel";"Sonstiges";"100 Stk";"16";"220";"0";"0";"";"Holzbau-Shop";"";"705,70";"282,28";"60,0"
"Bauschrauben mit Mutter DIN 601 8.8 galvanisch verzinkt6130645";"70060-160240";"70060-160240";"Befestigungsmittel";"Sonstiges";"100 Stk";"16";"240";"0";"0";"";"Holzbau-Shop";"";"743,85";"297,54";"60,0"
"Bauschrauben mit Mutter DIN 601 8.8 galvanisch verzinkt6130645";"70060-160260";"70060-160260";"Befestigungsmittel";"Sonstiges";"100 Stk";"16";"260";"0";"0";"";"Holzbau-Shop";"";"801,06";"320,42";"60,0"
"Bauschrauben mit Mutter DIN 601 8.8 galvanisch verzinkt6130645";"70060-160300";"70060-160300";"Befestigungsmittel";"Sonstiges";"100 Stk";"16";"300";"0";"0";"";"Holzbau-Shop";"";"1106,21";"442,48";"60,0"
"Bauschrauben mit Mutter DIN 601 8.8 galvanisch verzinkt6130645";"70060-160340";"70060-160340";"Befestigungsmittel";"Sonstiges";"100 Stk";"16";"340";"0";"0";"";"Holzbau-Shop";"";"1239,73";"495,89";"60,0"
"Zuganker 60x62x540 3mm";"WVZ-6062";"WVZ-6062";"Befestigungsmittel";"Anker / Betonschrauben";"Stk";"62";"540";"0";"0";"";"Holzbau-Shop";"";"46,32";"18,53";"60,0"
"Unterlegscheibe zu Zuganker 340/440/540 60x52 10 mm";"WVZU-6052";"WVZU-6052";"Befestigungsmittel";"Anker / Betonschrauben";"Stk";"60";"52";"0";"0";"";"Holzbau-Shop";"";"9,01";"3,60";"60,0"
"Gewindestangen DIN 975 / 4.6 Galvanisch Verzinkt M10 - M16 x 1000mm";"70019-10";"70019-10";"Befestigungsmittel";"Sonstiges";"Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"2,65";"1,06";"60,0"
"Gewindestangen DIN 975 / 4.6 Galvanisch Verzinkt M10 - M16 x 1000mm";"70019-12";"70019-12";"Befestigungsmittel";"Sonstiges";"Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"3,29";"1,32";"60,0"
"Gewindestangen DIN 975 / 4.6 Galvanisch Verzinkt M10 - M16 x 1000mm";"70019-16";"70019-16";"Befestigungsmittel";"Sonstiges";"Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"4,98";"1,99";"60,0"
"Gewindestangen DIN 975 / 4.6 Zink Nickel beschichtet 1000mm";"70019-ZNNI-24";"70019-ZNNI-24";"Befestigungsmittel";"Sonstiges";"Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"30,21";"12,08";"60,0"
"Gewindestangen DIN 975 / 4.6 Galvanisch Verzinkt 2000mm";"70076-16";"70076-16";"Befestigungsmittel";"Sonstiges";"Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"9,96";"3,98";"60,0"
"Gewindestangen DIN 975 / 4.6 Galvanisch Verzinkt 2000mm";"70076-20";"70076-20";"Befestigungsmittel";"Sonstiges";"Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"20,14";"8,06";"60,0"
"Gewindestangen DIN 975 / 4.6 Zink Nickel beschichtet 2000mm";"70076-ZNNI-24";"70076-ZNNI-24";"Befestigungsmittel";"Sonstiges";"Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"60,42";"24,17";"60,0"
"Gewindestangen DIN 975 / 4.6 Zink Nickel beschichtet 2000mm";"70076-ZNNI-30";"70076-ZNNI-30";"Befestigungsmittel";"Sonstiges";"Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"73,14";"29,26";"60,0"
"Sechskantmuttern DIN 934 verzinkt";"70020-10";"70020-10";"Befestigungsmittel";"Sonstiges";"100 Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"12,72";"5,09";"60,0"
"Sechskantmuttern DIN 934 verzinkt";"70020-12";"70020-12";"Befestigungsmittel";"Sonstiges";"100 Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"15,90";"6,36";"60,0"
"Sechskantmuttern DIN 934 verzinkt";"70020-16";"70020-16";"Befestigungsmittel";"Sonstiges";"100 Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"24,38";"9,75";"60,0"
"Sechskantmuttern DIN 934 verzinkt";"70020-20";"70020-20";"Befestigungsmittel";"Sonstiges";"100 Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"51,94";"20,78";"60,0"
"Sechskantmuttern DIN 934 verzinkt";"70020-24";"70020-24";"Befestigungsmittel";"Sonstiges";"100 Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"80,56";"32,22";"60,0"
"Sechskantmuttern DIN 934 Zink - Nickel M24";"70020-ZNNI-24";"70020-ZNNI-24";"Befestigungsmittel";"Sonstiges";"100 Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"82,68";"33,07";"60,0"
"Hutmuttern DIN 1587 verzinkt";"70021-10";"70021-10";"Befestigungsmittel";"Sonstiges";"100 Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"12,72";"5,09";"60,0"
"Hutmuttern DIN 1587 verzinkt";"70021-12";"70021-12";"Befestigungsmittel";"Sonstiges";"100 Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"22,26";"8,90";"60,0"
"Hutmuttern DIN 1587 verzinkt";"70021-16";"70021-16";"Befestigungsmittel";"Sonstiges";"100 Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"50,88";"20,35";"60,0"
"Hutmuttern DIN 1587 verzinkt";"70021-20";"70021-20";"Befestigungsmittel";"Sonstiges";"100 Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"78,65";"31,46";"60,0"
"Hutmuttern DIN 1587 verzinkt";"70021-24";"70021-24";"Befestigungsmittel";"Sonstiges";"100 Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"116,60";"46,64";"60,0"
"Distanzmuffen DIN 6334 verzinkt";"70022-12";"70022-12";"Befestigungsmittel";"Sonstiges";"100 Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"74,20";"29,68";"60,0"
"Distanzmuffen DIN 6334 verzinkt";"70022-16";"70022-16";"Befestigungsmittel";"Sonstiges";"100 Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"116,60";"46,64";"60,0"
"Distanzmuffen DIN 6334 verzinkt";"70022-20";"70022-20";"Befestigungsmittel";"Sonstiges";"100 Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"265,00";"106,00";"60,0"
"Distanzmuffen DIN 6334 verzinkt";"70022-24";"70022-24";"Befestigungsmittel";"Sonstiges";"100 Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"360,40";"144,16";"60,0"
"Beilagscheiben DIN 440R";"70031-10";"70031-10";"Befestigungsmittel";"Sonstiges";"100 Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"33,07";"13,23";"60,0"
"Beilagscheiben DIN 440R";"70031-12";"70031-12";"Befestigungsmittel";"Sonstiges";"100 Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"38,58";"15,43";"60,0"
"Beilagscheiben DIN 440R";"70031-16";"70031-16";"Befestigungsmittel";"Sonstiges";"100 Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"60,00";"24,00";"60,0"
"Beilagscheiben DIN 440R";"70031-20";"70031-20";"Befestigungsmittel";"Sonstiges";"100 Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"151,58";"60,63";"60,0"
"Beilagscheiben DIN 440R Zink - Nickel";"70031-ZNNI-24";"70031-ZNNI-24";"Befestigungsmittel";"Sonstiges";"100 Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"248,04";"99,22";"60,0"
"WI300 Injektionsmörtel";"70162";"70162";"Befestigungsmittel";"Sonstiges";"Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"21,15";"8,46";"60,0"
"WICOOL Tieftemperatur Injektionsmörtel";"70172";"70172";"Befestigungsmittel";"Sonstiges";"Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"24,49";"9,79";"60,0"
"WITOP Injektionsmörtel";"70173";"70173";"Befestigungsmittel";"Sonstiges";"Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"16,70";"6,68";"60,0"
"Ausblaspistole aus PVC";"50065";"50065";"Befestigungsmittel";"Sonstiges";"Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"39,69";"25,80";"35,0"
"Siebhülsen";"70150-1601000";"70150-1601000";"Befestigungsmittel";"Sonstiges";"Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"9,54";"3,82";"60,0"
"Siebhülsen";"70150-2201000";"70150-2201000";"Befestigungsmittel";"Sonstiges";"Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"11,66";"4,66";"60,0"
"Mischdüsenverlängerung 1000 mm zu Injektionsmörtel";"70165";"70165";"Befestigungsmittel";"Sonstiges";"Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"3,72";"2,42";"35,0"
"Schraubanker - Betonschraube WICOAT Sechskantkopf mit Scheibe";"70090-10590";"70090-10590";"Befestigungsmittel";"Anker / Betonschrauben";"100 Stk";"10,5";"90";"0";"0";"";"Holzbau-Shop";"";"126,50";"50,60";"60,0"
"Schraubanker - Betonschraube WICOAT Sechskantkopf mit Scheibe";"70090-125100";"70090-125100";"Befestigungsmittel";"Anker / Betonschrauben";"100 Stk";"12,5";"100";"0";"0";"";"Holzbau-Shop";"";"230,00";"92,00";"60,0"
"Schraubanker - Betonschraube WICOAT Senkkopf";"70091-75132";"70091-75132";"Befestigungsmittel";"Holzbauschrauben Senkkopf";"100 Stk";"7,5";"132";"0";"0";"";"Holzbau-Shop";"";"115,00";"46,00";"60,0"
"Schraubanker - Betonschraube WICOAT Senkkopf";"70091-75152";"70091-75152";"Befestigungsmittel";"Holzbauschrauben Senkkopf";"100 Stk";"7,5";"152";"0";"0";"";"Holzbau-Shop";"";"138,00";"55,20";"60,0"
"Schraubanker - Betonschraube WICOAT Senkkopf";"70091-7592";"70091-7592";"Befestigungsmittel";"Holzbauschrauben Senkkopf";"100 Stk";"7,5";"92";"0";"0";"";"Holzbau-Shop";"";"80,50";"32,20";"60,0"
"Ankerbolzen / Blitzanker M2 kleine Scheibe verzinkt";"70089-100125";"70089-100125";"Befestigungsmittel";"Anker / Betonschrauben";"100 Stk";"10";"125";"0";"0";"";"Holzbau-Shop";"";"116,60";"46,64";"60,0"
"Ankerbolzen / Blitzanker M2 kleine Scheibe verzinkt";"70089-100160";"70089-100160";"Befestigungsmittel";"Anker / Betonschrauben";"100 Stk";"10";"160";"0";"0";"";"Holzbau-Shop";"";"134,40";"53,76";"60,0"
"Ankerbolzen / Blitzanker M2 kleine Scheibe verzinkt";"70089-100180";"70089-100180";"Befestigungsmittel";"Anker / Betonschrauben";"100 Stk";"10";"180";"0";"0";"";"Holzbau-Shop";"";"148,40";"59,36";"60,0"
"Ankerbolzen / Blitzanker M2 kleine Scheibe verzinkt";"70089-10070";"70089-10070";"Befestigungsmittel";"Anker / Betonschrauben";"100 Stk";"10";"70";"0";"0";"";"Holzbau-Shop";"";"86,25";"34,50";"60,0"
"Ankerbolzen / Blitzanker M2 kleine Scheibe verzinkt";"70089-10095";"70089-10095";"Befestigungsmittel";"Anker / Betonschrauben";"100 Stk";"10";"95";"0";"0";"";"Holzbau-Shop";"";"94,80";"37,92";"60,0"
"Ankerbolzen / Blitzanker M2 kleine Scheibe verzinkt";"70089-120110";"70089-120110";"Befestigungsmittel";"Anker / Betonschrauben";"100 Stk";"12";"110";"0";"0";"";"Holzbau-Shop";"";"148,40";"59,36";"60,0"
"Ankerbolzen / Blitzanker M2 kleine Scheibe verzinkt";"70089-120120";"70089-120120";"Befestigungsmittel";"Anker / Betonschrauben";"100 Stk";"12";"120";"0";"0";"";"Holzbau-Shop";"";"169,60";"67,84";"60,0"
"Ankerbolzen / Blitzanker M2 kleine Scheibe verzinkt";"70089-120125";"70089-120125";"Befestigungsmittel";"Anker / Betonschrauben";"100 Stk";"12";"125";"0";"0";"";"Holzbau-Shop";"";"169,60";"67,84";"60,0"
"Ankerbolzen / Blitzanker M2 kleine Scheibe verzinkt";"70089-120140";"70089-120140";"Befestigungsmittel";"Anker / Betonschrauben";"100 Stk";"12";"140";"0";"0";"";"Holzbau-Shop";"";"190,80";"76,32";"60,0"
"Ankerbolzen / Blitzanker M2 kleine Scheibe verzinkt";"70089-120165";"70089-120165";"Befestigungsmittel";"Anker / Betonschrauben";"100 Stk";"12";"165";"0";"0";"";"Holzbau-Shop";"";"180,20";"72,08";"60,0"
"Ankerbolzen / Blitzanker M2 kleine Scheibe verzinkt";"70089-120185";"70089-120185";"Befestigungsmittel";"Anker / Betonschrauben";"100 Stk";"12";"185";"0";"0";"";"Holzbau-Shop";"";"201,60";"80,64";"60,0"
"Ankerbolzen / Blitzanker M2 kleine Scheibe verzinkt";"70089-120220";"70089-120220";"Befestigungsmittel";"Anker / Betonschrauben";"100 Stk";"12";"220";"0";"0";"";"Holzbau-Shop";"";"318,00";"127,20";"60,0"
"Ankerbolzen / Blitzanker M2 kleine Scheibe verzinkt";"70089-160130";"70089-160130";"Befestigungsmittel";"Anker / Betonschrauben";"100 Stk";"16";"130";"0";"0";"";"Holzbau-Shop";"";"300,00";"120,00";"60,0"
"Ankerbolzen Mungo M2-C grosse Scheibe";"70088-160220";"70088-160220";"Befestigungsmittel";"Anker / Betonschrauben";"100 Stk";"16";"220";"0";"0";"";"Holzbau-Shop";"";"508,80";"203,52";"60,0"
"Ankerbolzen Mungo M2-C grosse Scheibe";"70088-160240";"70088-160240";"Befestigungsmittel";"Anker / Betonschrauben";"100 Stk";"16";"240";"0";"0";"";"Holzbau-Shop";"";"551,20";"220,48";"60,0"
"Ankerbolzen Mungo M2-C grosse Scheibe";"70088-160260";"70088-160260";"Befestigungsmittel";"Anker / Betonschrauben";"100 Stk";"16";"260";"0";"0";"";"Holzbau-Shop";"";"604,20";"241,68";"60,0"
"Ankerbolzen Mungo M2-C grosse Scheibe";"70088-160280";"70088-160280";"Befestigungsmittel";"Anker / Betonschrauben";"100 Stk";"16";"280";"0";"0";"";"Holzbau-Shop";"";"646,60";"258,64";"60,0"
"Ankerbolzen Mungo M2-C grosse Scheibe";"70088-160330";"70088-160330";"Befestigungsmittel";"Anker / Betonschrauben";"100 Stk";"16";"330";"0";"0";"";"Holzbau-Shop";"";"710,20";"284,08";"60,0"
"Ankerbolzen Mungo M2-C grosse Scheibe";"70088-160440";"70088-160440";"Befestigungsmittel";"Anker / Betonschrauben";"100 Stk";"16";"440";"0";"0";"";"Holzbau-Shop";"";"848,00";"339,20";"60,0"
"Multidübel MU";"70049-10";"70049-10";"Befestigungsmittel";"Sonstiges";"100 Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"20,14";"8,06";"60,0"
"Multidübel MU";"70049-12";"70049-12";"Befestigungsmittel";"Sonstiges";"100 Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"31,80";"12,72";"60,0"
"Multidübel MU";"70049-14";"70049-14";"Befestigungsmittel";"Sonstiges";"100 Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"44,52";"17,81";"60,0"
"Multidübel MU";"70049-16";"70049-16";"Befestigungsmittel";"Sonstiges";"100 Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"63,60";"25,44";"60,0"
"Multidübel MU";"70049-6";"70049-6";"Befestigungsmittel";"Sonstiges";"100 Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"9,54";"3,82";"60,0"
"Multidübel MU";"70049-8";"70049-8";"Befestigungsmittel";"Sonstiges";"100 Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"11,66";"4,66";"60,0"
"Universal-Rahmen/Fassadendübel MUNGO MQL-ST TORX";"70114-100100";"70114-100100";"Befestigungsmittel";"Sonstiges";"100 Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"89,60";"35,84";"60,0"
"Universal-Rahmen/Fassadendübel MUNGO MQL-ST TORX";"70114-100120";"70114-100120";"Befestigungsmittel";"Sonstiges";"100 Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"96,32";"38,53";"60,0"
"Universal-Rahmen/Fassadendübel MUNGO MQL-ST TORX";"70114-100140";"70114-100140";"Befestigungsmittel";"Sonstiges";"100 Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"106,40";"42,56";"60,0"
"Universal-Rahmen/Fassadendübel MUNGO MQL-ST TORX";"70114-100160";"70114-100160";"Befestigungsmittel";"Sonstiges";"100 Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"151,20";"60,48";"60,0"
